"target","Tm1","Tm2","Tm3","Tm4","Tm5","Tm6","Tm7","Tm8","Tm9","Tm10","Tm11","Tm12","Tm13","Tm14","Tm15","Tm16","Tm17","Tm18","Tm19","Tm20"
107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382,309372593,45810777,16031118,-206522806,154848264,25129608,-9291046,-9977805,-100797215
319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382,309372593,45810777,16031118,-206522806,154848264,25129608,-9291046,-9977805
10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382,309372593,45810777,16031118,-206522806,154848264,25129608,-9291046
-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382,309372593,45810777,16031118,-206522806,154848264,25129608
49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382,309372593,45810777,16031118,-206522806,154848264
84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382,309372593,45810777,16031118,-206522806
147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382,309372593,45810777,16031118
-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382,309372593,45810777
92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382,309372593
-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225,139524382
-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077,-271853225
-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182,160909077
135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303,-45502182
147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757,116801303
134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290,27741757
136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891,150552290
-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029,146633891
33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857,-285037029
-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863,-94856857
-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699,53377863
266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462,107283699
-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743,319977462
41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282,10790743
134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427,-16582282
-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947,49878427
123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759,84282947
-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467,147686759
187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610,-95477467
-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042,92191610
525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607,-25177042
35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719,-79570607
206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426,-200035719
-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187,135758426
-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526,147591187
102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068,134560526
-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742,136885068
-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131,-172503742
148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611,33081131
27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193,-146760611
130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140,-18417193
-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430,266110140
99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175,-535248430
-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900,41729175
-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905,134642900
-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378,-178238905
99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962,123425378
180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440,-246269962
15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006,187823440
1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523,-214722006
-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353,525454523
-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728,35562353
-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730,206868728
-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252,-124687730
313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005,-73234252
162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329,102942005
-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157,-9895329
-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415,-407106157
142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567,148751415
-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569,27956567
198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727,130574569
85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039,-229223727
-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889,99682039
-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363,-69465889
210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226,-150792363
-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212,-61031226
-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280,99587212
239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549,180550280
31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598,15235549
-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704,1007544598
80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033,-811429704
-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534,-125841033
-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815,-250533534
69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470,-22140815
-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684,313179470
-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136,162942684
-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475,-316777136
-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571,-130714475
1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172,142057571
-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091,-261385172
-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606,198756091
-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064,85017606
2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201,-116316064
3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180,-36296201
-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544,210887180
-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375,-250991544
-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040,-66908375
-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915,239368040
-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224,31598915
-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281,-476596224
181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284,80320281
-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726,-52520284
-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787,-128283726
-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485,69924787
-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987,-263690485
-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695,-229768987
169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849,-83025695
-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819,-116590849
-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230,1169819
-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792,-108413230
-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640,-20398792
121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012,-288095640
88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867,2678012
-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561,3782867
-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898,-280738561
-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811,-249311898
222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611,-41455811
-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950,-42899611
114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314,-382572950
-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765,-54118314
194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490,181747765
-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803,-115590490
-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078,-265580803
8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319,-334079078
77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980,-21110319
107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922,-81314980
-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313,169233922
26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072,-107810313
174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850,-137324072
-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180,-163544850
-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184,-13391180
-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566,121818184
-24718778,-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857,88070566
-8857657,-24718778,-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935,-83600857
45399340,-8857657,-24718778,-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723,-157548935
-101658675,45399340,-8857657,-24718778,-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474,-65979723
135100467,-101658675,45399340,-8857657,-24718778,-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945,222132474
-103143478,135100467,-101658675,45399340,-8857657,-24718778,-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512,-233252945
-60450781,-103143478,135100467,-101658675,45399340,-8857657,-24718778,-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601,114556512
-10372439,-60450781,-103143478,135100467,-101658675,45399340,-8857657,-24718778,-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888,-214652601
56108350,-10372439,-60450781,-103143478,135100467,-101658675,45399340,-8857657,-24718778,-65977861,-77967294,-21268957,174937037,26495812,-96097281,107632356,77439727,8717083,-243483694,-199456229,194948888
